timestamp, ,total_energy,192.168.1.161,192.168.1.162
1611617886, ,9.40000009537,3.40000009537,6
1611617887, ,9.40000009537,3.40000009537,6
1611617888, ,9.40000009537,3.40000009537,6
1611617889, ,7.70000004769,3.29999995232,4.40000009537
1611617890, ,7.70000004769,3.29999995232,4.40000009537
1611617891, ,7.70000004769,3.29999995232,4.40000009537
1611617892, ,7.49999976159,3.29999995232,4.19999980927
1611617893, ,7.49999976159,3.29999995232,4.19999980927
1611617894, ,7.49999976159,3.29999995232,4.19999980927
1611617895, ,10.09999990463,5,5.09999990463
1611617896, ,10.09999990463,5,5.09999990463
1611617897, ,7.49999976159,3.29999995232,4.19999980927
1611617898, ,7.49999976159,3.29999995232,4.19999980927
1611617899, ,7.49999976159,3.29999995232,4.19999980927
1611617900, ,9.2000002861,4.30000019073,4.90000009537
1611617901, ,9.2000002861,4.30000019073,4.90000009537
1611617902, ,9.2000002861,4.90000009537,4.30000019073
1611617903, ,9.2000002861,4.90000009537,4.30000019073
1611617904, ,9.2000002861,4.90000009537,4.30000019073
1611617905, ,8.39999961854,4.19999980927,4.19999980927
1611617906, ,8.39999961854,4.19999980927,4.19999980927
1611617907, ,8.39999961854,4.19999980927,4.19999980927
1611617908, ,7.59999990464,3.40000009537,4.19999980927
1611617909, ,7.59999990464,3.40000009537,4.19999980927
1611617910, ,7.59999990464,3.40000009537,4.19999980927
1611617911, ,8.5,3.59999990463,4.90000009537
1611617912, ,8.5,3.59999990463,4.90000009537
1611617913, ,8.5,3.59999990463,4.90000009537
1611617914, ,7.60000014305,3.29999995232,4.30000019073
1611617915, ,7.60000014305,3.29999995232,4.30000019073
1611617916, ,9.80000019074,4.40000009537,5.40000009537
1611617917, ,9.80000019074,4.40000009537,5.40000009537
1611617918, ,9.80000019074,4.40000009537,5.40000009537
1611617919, ,7.5,3.40000009537,4.09999990463
1611617920, ,7.5,3.40000009537,4.09999990463
1611617921, ,9.10000038146,4.30000019073,4.80000019073
1611617922, ,9.10000038146,4.30000019073,4.80000019073
1611617923, ,9.10000038146,4.30000019073,4.80000019073
1611617924, ,9.10000038146,4.30000019073,4.80000019073
1611617925, ,10.19999980927,4.5,5.69999980927
1611617926, ,10.19999980927,4.5,5.69999980927
1611617927, ,8.39999985695,3.79999995232,4.59999990463
1611617928, ,8.39999985695,3.79999995232,4.59999990463
1611617929, ,8.39999985695,3.79999995232,4.59999990463
1611617930, ,9.40000009537,4.90000009537,4.5
1611617931, ,9.40000009537,4.90000009537,4.5
1611617932, ,9.40000009537,4.90000009537,4.5
1611617933, ,8.70000004768,3.70000004768,5
1611617934, ,8.70000004768,3.70000004768,5
1611617935, ,8.70000004768,3.70000004768,5
1611617936, ,7.30000019074,3.40000009537,3.90000009537
1611617937, ,7.30000019074,3.40000009537,3.90000009537
1611617938, ,7.79999995231,4.09999990463,3.70000004768
1611617939, ,7.79999995231,4.09999990463,3.70000004768
1611617940, ,7.79999995231,4.09999990463,3.70000004768
1611617941, ,7.29999995231,3.59999990463,3.70000004768
1611617942, ,7.39999985695,3.59999990463,3.79999995232
1611617943, ,9.39999985695,3.29999995232,6.09999990463
1611617944, ,9.39999985695,3.29999995232,6.09999990463
1611617945, ,9.39999985695,3.29999995232,6.09999990463
1611617946, ,6.70000004769,3.29999995232,3.40000009537
1611617947, ,6.70000004769,3.29999995232,3.40000009537
1611617948, ,6.70000004769,3.29999995232,3.40000009537
1611617949, ,6.70000004769,3.29999995232,3.40000009537
1611617950, ,8.7000002861,3.40000009537,5.30000019073
1611617951, ,9.10000014305,3.79999995232,5.30000019073
1611617952, ,8.99999976159,3.79999995232,5.19999980927
1611617953, ,8.99999976159,3.79999995232,5.19999980927
1611617954, ,8.39999985695,3.70000004768,4.69999980927
1611617955, ,8.39999985695,3.70000004768,4.69999980927
1611617956, ,8.39999985695,3.70000004768,4.69999980927
1611617957, ,8.39999985695,3.70000004768,4.69999980927
1611617958, ,8.29999995231,4.59999990463,3.70000004768
1611617959, ,8.29999995231,4.59999990463,3.70000004768
1611617960, ,8.90000009536,4.09999990463,4.80000019073
1611617961, ,8.90000009536,4.09999990463,4.80000019073
1611617962, ,8.90000009536,4.09999990463,4.80000019073
1611617963, ,8.7999997139,4.59999990463,4.19999980927
1611617964, ,8.7999997139,4.59999990463,4.19999980927
1611617965, ,7.69999980926,4.09999990463,3.59999990463
1611617966, ,7.69999980926,4.09999990463,3.59999990463
1611617967, ,7.69999980926,4.09999990463,3.59999990463
1611617968, ,7.69999980926,4.09999990463,3.59999990463
1611617969, ,8.69999980927,4.5,4.19999980927
1611617970, ,8.69999980927,4.5,4.19999980927
1611617971, ,8.39999961854,4.19999980927,4.19999980927
1611617972, ,7.49999976159,4.19999980927,3.29999995232
1611617973, ,7.49999976159,4.19999980927,3.29999995232
1611617974, ,9.7000002861,4.30000019073,5.40000009537
1611617975, ,9.7000002861,4.30000019073,5.40000009537
1611617976, ,8.69999980927,4.19999980927,4.5
1611617977, ,8.69999980927,4.19999980927,4.5
1611617978, ,8.69999980927,4.19999980927,4.5
1611617979, ,8.69999980927,4.19999980927,4.5
1611617980, ,6.90000009537,3.40000009537,3.5
1611617981, ,6.90000009537,3.40000009537,3.5
1611617982, ,6.90000009537,3.40000009537,3.5
1611617983, ,6.90000009537,3.40000009537,3.5
1611617984, ,8.59999990463,5,3.59999990463
1611617985, ,8.59999990463,5,3.59999990463
1611617986, ,8.59999990463,5,3.59999990463
1611617987, ,8.59999990463,5,3.59999990463
1611617988, ,7.09999990463,3.59999990463,3.5
1611617989, ,7.09999990463,3.59999990463,3.5
1611617990, ,8.49999976159,3.79999995232,4.69999980927
1611617991, ,8.49999976159,3.79999995232,4.69999980927
1611617992, ,8.5,3.90000009537,4.59999990463
1611617993, ,8.5,3.90000009537,4.59999990463
1611617994, ,8.5,3.90000009537,4.59999990463
1611617995, ,8.5,3.90000009537,4.59999990463
1611617996, ,6.90000009537,3.40000009537,3.5
1611617997, ,6.90000009537,3.40000009537,3.5
1611617998, ,7.09999990463,3.59999990463,3.5
1611617999, ,7.09999990463,3.59999990463,3.5
1611618000, ,7.09999990463,3.59999990463,3.5
1611618001, ,8.19999980927,4.69999980927,3.5
1611618002, ,8.19999980927,4.69999980927,3.5
1611618003, ,8.40000009537,4.40000009537,4
1611618004, ,8.40000009537,4.40000009537,4
1611618005, ,8.40000009537,4.40000009537,4
1611618006, ,9.40000009536,5.30000019073,4.09999990463
1611618007, ,9.40000009536,5.30000019073,4.09999990463
1611618008, ,9.40000009536,5.30000019073,4.09999990463
1611618009, ,9.40000009536,5.30000019073,4.09999990463
1611618010, ,8.09999990463,4.5,3.59999990463
1611618011, ,8.19999980926,4.59999990463,3.59999990463
1611618012, ,8.7999997139,4.59999990463,4.19999980927
1611618013, ,8.7999997139,4.59999990463,4.19999980927
1611618014, ,7.19999980926,3.59999990463,3.59999990463
1611618015, ,7.19999980926,3.59999990463,3.59999990463
1611618016, ,7.19999980926,3.59999990463,3.59999990463
1611618017, ,6.80000019074,3.40000009537,3.40000009537
1611618018, ,6.80000019074,3.40000009537,3.40000009537
1611618019, ,6.80000019074,3.40000009537,3.40000009537
1611618020, ,6.80000019074,3.40000009537,3.40000009537
1611618021, ,9.09999990464,4.90000009537,4.19999980927
1611618022, ,9.09999990464,4.90000009537,4.19999980927
1611618023, ,7.5,4.09999990463,3.40000009537
1611618024, ,7.5,4.09999990463,3.40000009537
1611618025, ,6.90000009537,3.5,3.40000009537
1611618026, ,6.90000009537,3.5,3.40000009537
1611618027, ,6.90000009537,3.5,3.40000009537
1611618028, ,8.30000019073,4.80000019073,3.5
1611618029, ,8.30000019073,4.80000019073,3.5
1611618030, ,8.30000019073,4.80000019073,3.5
1611618031, ,6.60000014305,3.40000009537,3.20000004768
1611618032, ,6.60000014305,3.40000009537,3.20000004768
1611618033, ,8.09999990463,4.59999990463,3.5
1611618034, ,8.09999990463,4.59999990463,3.5
1611618035, ,8.09999990463,4.59999990463,3.5
1611618036, ,7.19999980926,3.59999990463,3.59999990463
1611618037, ,7.19999980926,3.59999990463,3.59999990463
1611618038, ,7.19999980926,3.59999990463,3.59999990463
1611618039, ,7.19999980926,3.59999990463,3.59999990463
1611618040, ,8.19999980926,4.59999990463,3.59999990463
1611618041, ,8.19999980926,4.59999990463,3.59999990463
1611618042, ,8.79999995231,5.59999990463,3.20000004768
1611618043, ,8.79999995231,5.59999990463,3.20000004768
1611618044, ,8.10000014305,4.40000009537,3.70000004768
1611618045, ,8.10000014305,4.40000009537,3.70000004768
1611618046, ,8.10000014305,4.40000009537,3.70000004768
1611618047, ,7.7999997139,4.19999980927,3.59999990463
1611618048, ,7.7999997139,4.19999980927,3.59999990463
1611618049, ,7.7999997139,4.19999980927,3.59999990463
1611618050, ,7,3.79999995232,3.20000004768
1611618051, ,7,3.79999995232,3.20000004768
1611618052, ,8.60000014305,3.29999995232,5.30000019073
1611618053, ,8.60000014305,3.29999995232,5.30000019073
1611618054, ,8.60000014305,3.29999995232,5.30000019073
1611618055, ,8.60000014305,3.29999995232,5.30000019073
1611618056, ,7.5,3.5,4
1611618057, ,7.5,3.5,4
1611618058, ,8.39999985695,3.79999995232,4.59999990463
1611618059, ,8.39999985695,3.79999995232,4.59999990463
1611618060, ,8.39999985695,3.79999995232,4.59999990463
1611618061, ,8.7999997139,4.09999990463,4.69999980927
1611618062, ,8.7999997139,4.09999990463,4.69999980927
1611618063, ,6.80000019074,3.40000009537,3.40000009537
1611618064, ,6.80000019074,3.40000009537,3.40000009537
1611618065, ,6.80000019074,3.40000009537,3.40000009537
1611618066, ,6.90000009537,3.40000009537,3.5
1611618067, ,6.90000009537,3.40000009537,3.5
1611618068, ,6.90000009537,3.40000009537,3.5
1611618069, ,6.90000009537,3.40000009537,3.5
1611618070, ,8.09999990464,3.40000009537,4.69999980927
1611618071, ,8.09999990464,3.40000009537,4.69999980927
1611618072, ,9.90000009536,4.30000019073,5.59999990463
1611618073, ,9.90000009536,4.30000019073,5.59999990463
1611618074, ,10.5,5.19999980927,5.30000019073
1611618075, ,10.5,5.19999980927,5.30000019073
1611618076, ,10.5,5.19999980927,5.30000019073
1611618077, ,10.5,5.19999980927,5.30000019073
1611618078, ,10.2000002861,4.90000009537,5.30000019073
1611618079, ,10.2000002861,4.90000009537,5.30000019073
1611618080, ,8.90000009537,4.40000009537,4.5
1611618081, ,8.90000009537,4.40000009537,4.5
1611618082, ,8.90000009537,4.40000009537,4.5
1611618083, ,7.89999985695,4.09999990463,3.79999995232
1611618084, ,7.89999985695,4.09999990463,3.79999995232
1611618085, ,7.89999985695,4.09999990463,3.79999995232
1611618086, ,8.30000019073,4,4.30000019073
1611618087, ,8.30000019073,4,4.30000019073
1611618088, ,7.59999990463,4,3.59999990463
1611618089, ,7.59999990463,4,3.59999990463
1611618090, ,7.59999990463,4,3.59999990463
1611618091, ,9.80000019073,5.30000019073,4.5
1611618092, ,9.80000019073,5.30000019073,4.5
1611618093, ,9.5,4.40000009537,5.09999990463
1611618094, ,9.5,4.40000009537,5.09999990463
1611618095, ,9.5,4.40000009537,5.09999990463
1611618096, ,10.30000019074,4.90000009537,5.40000009537
1611618097, ,10.30000019074,4.90000009537,5.40000009537
1611618098, ,10.30000019074,4.90000009537,5.40000009537
1611618099, ,8.59999990464,4.69999980927,3.90000009537
1611618100, ,8.59999990464,4.69999980927,3.90000009537
1611618101, ,8.59999990464,4.69999980927,3.90000009537
1611618102, ,7.90000009537,4.40000009537,3.5
1611618103, ,7.90000009537,4.40000009537,3.5
1611618104, ,7.90000009537,4.40000009537,3.5
1611618105, ,8.80000019073,5.30000019073,3.5
1611618106, ,8.80000019073,5.30000019073,3.5
1611618107, ,7.59999990463,4.09999990463,3.5
1611618108, ,7.59999990463,4.09999990463,3.5
1611618109, ,7.59999990463,4.09999990463,3.5
1611618110, ,6.79999995232,3.29999995232,3.5
1611618111, ,6.79999995232,3.29999995232,3.5
1611618112, ,6.79999995232,3.29999995232,3.5
1611618113, ,7.40000009537,3.90000009537,3.5
1611618114, ,7.40000009537,3.90000009537,3.5
1611618115, ,7.40000009537,3.90000009537,3.5
1611618116, ,6.90000009537,3.40000009537,3.5
1611618117, ,6.90000009537,3.40000009537,3.5
1611618118, ,6.90000009537,3.40000009537,3.5
1611618119, ,7.79999995232,3.79999995232,4
1611618120, ,7.79999995232,3.79999995232,4
1611618121, ,8.90000009536,4.80000019073,4.09999990463
1611618122, ,8.90000009536,4.80000019073,4.09999990463
1611618123, ,7.69999980926,3.59999990463,4.09999990463
1611618124, ,7.69999980926,3.59999990463,4.09999990463
1611618125, ,7.29999995231,3.59999990463,3.70000004768
1611618126, ,7.29999995231,3.59999990463,3.70000004768
1611618127, ,7.99999976159,4.19999980927,3.79999995232
1611618128, ,7.99999976159,4.19999980927,3.79999995232
1611618129, ,7.99999976159,4.19999980927,3.79999995232
1611618130, ,8.69999980927,4.5,4.19999980927
1611618131, ,8.69999980927,4.5,4.19999980927
1611618132, ,8.30000019073,4.80000019073,3.5
1611618133, ,8.30000019073,4.80000019073,3.5
1611618134, ,8.30000019073,4.80000019073,3.5
1611618135, ,7.40000009537,3.5,3.90000009537
1611618136, ,7.40000009537,3.5,3.90000009537
1611618137, ,7.40000009537,3.5,3.90000009537
1611618138, ,6.79999995232,3.29999995232,3.5
1611618139, ,6.79999995232,3.29999995232,3.5
1611618140, ,6.79999995232,3.29999995232,3.5
